task,caseid,user,LogType,elementId,processId,resourceId,end_timestamp,start_timestamp
E,1105,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T20:54:42.076,2020-10-19T20:43:30.593
I,1105,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T21:34:03.128,2020-10-19T21:33:03.128
J,1105,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T21:45:44.111,2020-10-19T21:42:36.536
K,1105,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T21:46:46.111,2020-10-19T21:46:44.111
M,1105,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T22:22:55.182,2020-10-19T21:55:56.620
O,1105,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T22:43:13.640,2020-10-19T22:22:55.182
U,1105,GHI-000003,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-19T22:25:16.374,2020-10-19T22:22:55.182
V,1105,GHI-000002,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T01:49:06.490,2020-10-19T22:25:16.374
BB,1105,MNO-000001,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-19T22:43:31.130,2020-10-19T22:43:13.640
CC,1105,MNO-000003,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-20T04:51:16.011,2020-10-19T22:43:31.130
X,1105,GHI-000003,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T01:52:32.687,2020-10-20T01:49:06.490
DD,1105,MNO-000001,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-20T04:52:46.720,2020-10-20T04:51:16.011
R,1105,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T06:54:34.343,2020-10-20T04:52:46.720
S,1105,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T07:01:44.140,2020-10-20T06:54:34.343
T,1105,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T07:11:32.047,2020-10-20T07:01:44.140
I,1105,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T07:12:32.047,2020-10-20T07:11:32.047
J,1105,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T07:21:39.580,2020-10-20T07:12:32.047
K,1105,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T07:21:41.580,2020-10-20T07:21:39.580
M,1105,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T07:36:11.593,2020-10-20T07:21:41.580
L,1105,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T07:38:17.775,2020-10-20T07:36:11.593
U,1105,GHI-000001,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T07:36:56.610,2020-10-20T07:36:11.593
V,1105,GHI-000002,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T11:04:20.422,2020-10-20T07:36:56.610
X,1105,GHI-000003,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T11:11:27.463,2020-10-20T11:04:20.422
R,1105,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T17:09:44.209,2020-10-20T11:11:27.463
S,1105,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T17:17:23.962,2020-10-20T17:09:44.209
T,1105,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T17:20:05.940,2020-10-20T17:17:23.962
I,1105,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T17:51:48.557,2020-10-20T17:50:48.557
J,1105,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T18:16:22.489,2020-10-20T17:54:47.886
K,1105,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T18:17:24.489,2020-10-20T18:17:22.489
M,1105,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T18:25:39.979,2020-10-20T18:19:11.736
U,1105,GHI-000003,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T18:27:44.174,2020-10-20T18:25:39.979
V,1105,GHI-000003,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T19:32:36.506,2020-10-20T18:27:44.174
X,1105,GHI-000001,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T19:42:59.156,2020-10-20T19:32:36.506
R,1105,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T20:21:55.900,2020-10-20T19:46:35.100
S,1105,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T21:10:30.023,2020-10-20T20:32:57.043
T,1105,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T21:27:47.376,2020-10-20T21:19:34.285
I,1105,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T21:28:47.376,2020-10-20T21:27:47.376
J,1105,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T21:29:51.274,2020-10-20T21:28:47.376
K,1105,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T21:29:53.274,2020-10-20T21:29:51.274
M,1105,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T21:40:07.260,2020-10-20T21:29:53.274
U,1105,GHI-000002,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T22:10:56.966,2020-10-20T21:40:07.260
V,1105,GHI-000001,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T22:48:48.943,2020-10-20T22:10:56.966
X,1105,GHI-000003,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T22:50:58.467,2020-10-20T22:48:48.943
R,1105,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-21T00:14:53.570,2020-10-20T22:50:58.467
S,1105,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-21T00:16:11.226,2020-10-21T00:14:53.570
T,1105,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-21T00:18:58.136,2020-10-21T00:16:11.226
A,1106,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T19:37:50.736,2020-10-19T19:33:41.646
B,1106,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T19:51:25.591,2020-10-19T19:43:56.172
G,1106,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T20:54:46.297,2020-10-19T20:54:42.076
F,1106,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T20:55:26.377,2020-10-19T20:54:46.297
D,1106,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T21:02:31.640,2020-10-19T20:55:26.377
H,1106,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T21:30:03.105,2020-10-19T21:02:31.640
C,1106,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T21:30:47.635,2020-10-19T21:30:03.105
E,1106,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T21:33:01.128,2020-10-19T21:30:47.635
I,1106,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T21:46:44.111,2020-10-19T21:45:44.111
J,1106,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T21:55:56.620,2020-10-19T21:46:46.111
K,1106,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T22:43:15.640,2020-10-19T22:43:13.640
M,1106,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T22:55:52.486,2020-10-19T22:43:15.640
O,1106,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-10-19T23:08:47.651,2020-10-19T22:55:52.486
U,1106,GHI-000001,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-19T23:18:47.045,2020-10-19T22:55:52.486
BB,1106,MNO-000002,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-19T23:17:27.233,2020-10-19T23:08:47.651
CC,1106,MNO-000001,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-19T23:38:14.550,2020-10-19T23:17:27.233
V,1106,GHI-000003,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T00:28:30.512,2020-10-19T23:18:47.045
DD,1106,MNO-000002,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-19T23:45:14.314,2020-10-19T23:38:14.550
X,1106,GHI-000001,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T00:53:15.361,2020-10-20T00:28:30.512
R,1106,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T04:14:55.157,2020-10-20T00:53:15.361
S,1106,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T04:17:36.588,2020-10-20T04:14:55.157
T,1106,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T04:37:08.071,2020-10-20T04:17:36.588
A,1107,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T11:13:49.762,2020-10-20T11:02:39.590
B,1107,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T11:41:17.583,2020-10-20T11:13:49.762
G,1107,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T11:48:11.984,2020-10-20T11:41:17.583
F,1107,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T11:49:18.152,2020-10-20T11:48:11.984
D,1107,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T11:53:21.958,2020-10-20T11:49:18.152
H,1107,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T12:05:59.924,2020-10-20T11:53:21.958
C,1107,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T12:06:35.250,2020-10-20T12:05:59.924
E,1107,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T12:08:41.970,2020-10-20T12:06:35.250
I,1107,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T14:30:03.979,2020-10-20T14:29:03.979
J,1107,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T15:29:07.511,2020-10-20T15:24:26.857
K,1107,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T15:31:09.511,2020-10-20T15:31:07.511
O,1107,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T15:38:17.291,2020-10-20T15:36:31.074
N,1107,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T15:48:01.807,2020-10-20T15:38:17.291
BB,1107,MNO-000002,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-20T15:46:40.152,2020-10-20T15:38:17.291
CC,1107,MNO-000003,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-20T17:49:29.836,2020-10-20T15:46:40.152
Y,1107,JKL-000003,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-10-20T15:59:57.514,2020-10-20T15:48:01.807
Z,1107,JKL-000001,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-10-20T18:36:30.604,2020-10-20T15:59:57.514
DD,1107,MNO-000001,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-20T17:50:12.521,2020-10-20T17:49:29.836
AA,1107,JKL-000001,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-10-20T18:58:16.864,2020-10-20T18:42:02.194
R,1107,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T20:57:41.522,2020-10-20T19:09:33.102
S,1107,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T21:19:34.285,2020-10-20T21:19:30.719
T,1107,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T21:52:04.087,2020-10-20T21:34:36.458
I,1107,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T21:53:04.087,2020-10-20T21:52:04.087
J,1107,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T21:54:14.053,2020-10-20T21:53:04.087
K,1107,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T21:54:16.053,2020-10-20T21:54:14.053
L,1107,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T21:56:30.269,2020-10-20T21:54:16.053
O,1107,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T21:59:54.536,2020-10-20T21:56:30.269
BB,1107,MNO-000003,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-20T22:13:36.704,2020-10-20T21:59:54.536
N,1107,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T22:04:48.296,2020-10-20T21:59:54.536
Y,1107,JKL-000001,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-10-20T22:04:52.700,2020-10-20T22:04:48.296
Z,1107,JKL-000002,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-10-21T01:02:43.329,2020-10-20T22:04:52.700
CC,1107,MNO-000001,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-21T00:00:04.264,2020-10-20T22:13:36.704
DD,1107,MNO-000002,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-21T00:31:23.738,2020-10-21T00:00:04.264
AA,1107,JKL-000003,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-10-21T01:33:47.008,2020-10-21T01:02:43.329
R,1107,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-21T02:55:51.762,2020-10-21T01:33:47.008
S,1107,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-21T03:01:15.421,2020-10-21T02:55:51.762
T,1107,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-21T03:02:29.132,2020-10-21T03:01:15.421
A,1108,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T12:34:01.474,2020-10-20T12:14:26.445
B,1108,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T12:48:43.729,2020-10-20T12:36:10.207
G,1108,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T13:06:34.948,2020-10-20T12:56:26.274
F,1108,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T13:07:12.270,2020-10-20T13:06:34.948
D,1108,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T13:15:25.785,2020-10-20T13:07:12.270
H,1108,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T13:50:04.563,2020-10-20T13:15:25.785
C,1108,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T13:52:14.901,2020-10-20T13:50:04.563
E,1108,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T13:54:42.577,2020-10-20T13:52:14.901
I,1108,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T15:31:07.511,2020-10-20T15:30:07.511
J,1108,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T15:36:31.074,2020-10-20T15:33:34.317
K,1108,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T15:48:05.807,2020-10-20T15:48:03.807
M,1108,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T16:19:59.516,2020-10-20T16:17:08.309
N,1108,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T16:22:21.220,2020-10-20T16:19:59.516
U,1108,GHI-000001,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T16:23:21.500,2020-10-20T16:19:59.516
Y,1108,JKL-000003,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-10-20T16:43:03.900,2020-10-20T16:22:21.220
V,1108,GHI-000002,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T18:36:25.499,2020-10-20T16:23:21.500
Z,1108,JKL-000003,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-10-20T18:08:36.191,2020-10-20T16:43:03.900
AA,1108,JKL-000003,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-10-20T18:49:56.244,2020-10-20T18:08:36.191
X,1108,GHI-000002,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T18:46:50.066,2020-10-20T18:36:25.499
R,1108,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T18:54:48.808,2020-10-20T18:49:56.244
S,1108,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T19:09:33.102,2020-10-20T18:54:48.808
T,1108,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T19:42:11.642,2020-10-20T19:41:08.231
I,1108,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T19:43:11.642,2020-10-20T19:42:11.642
J,1108,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T20:10:40.662,2020-10-20T19:43:11.642
K,1108,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T20:10:42.662,2020-10-20T20:10:40.662
M,1108,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T20:22:55.558,2020-10-20T20:10:42.662
O,1108,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T20:24:24.315,2020-10-20T20:22:55.558
U,1108,GHI-000002,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T20:30:53.242,2020-10-20T20:22:55.558
BB,1108,MNO-000001,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-20T20:29:41.835,2020-10-20T20:24:24.315
CC,1108,MNO-000002,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-20T23:02:23.088,2020-10-20T20:29:41.835
V,1108,GHI-000001,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T21:29:33.244,2020-10-20T20:30:53.242
X,1108,GHI-000003,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-10-20T21:51:31.489,2020-10-20T21:29:33.244
DD,1108,MNO-000003,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-10-20T23:12:06.472,2020-10-20T23:02:23.088
R,1108,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-20T23:55:46.237,2020-10-20T23:12:06.472
S,1108,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-21T00:13:29.416,2020-10-20T23:55:46.237
T,1108,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-10-21T00:21:02.853,2020-10-21T00:13:29.416
A,1109,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T12:36:10.207,2020-10-20T12:34:01.474
B,1109,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T12:55:22.754,2020-10-20T12:51:22.491
G,1109,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T13:58:03.848,2020-10-20T13:56:52.214
F,1109,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T13:58:14.836,2020-10-20T13:58:03.848
D,1109,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T14:10:21.148,2020-10-20T13:58:14.836
H,1109,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-10-20T14:11:05.757,2020-10-20T14:10:21.148
