task,caseid,user,LogType,case_variant,elementId,processId,resourceCost,resourceId,end_timestamp,start_timestamp
Check DUR,9852,Pharmacy System-000001,MXML.EnactmentLog,3,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:43:25.634,2019-05-31T12:43:25.634
Check Insurance,9852,Pharmacy System-000001,MXML.EnactmentLog,3,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:43:25.634,2019-05-31T12:43:25.634
Resolve insurance issues manually,9852,Technician-000001,MXML.EnactmentLog,3,sid-376F3213-4B1D-4DAB-89CC-60F051627586,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,2.079888888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T10:30:15.606,2019-06-04T10:25:16.102
Pack the drugs (Production),9852,Technician-000002,MXML.EnactmentLog,3,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.228701388888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T11:14:52.174,2019-06-05T11:11:55.241
Check for Quality Assurance,9852,Pharmacist-000001,MXML.EnactmentLog,3,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8117222222222223,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-05T11:15:50.618,2019-06-05T11:14:52.174
Pick-up,9852,Technician-000003,MXML.EnactmentLog,3,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9805694444444445,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T15:09:11.527,2019-06-05T15:06:50.325
Process drop-off,9853,Technician-000002,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5770694444444444,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-29T10:00:56.924,2019-05-28T21:59:33.826
Enter prescription details,9853,Technician-000001,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0229652777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-31T12:43:41.863,2019-05-31T12:41:14.556
Check if refill is allowed,9853,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:43:41.863,2019-05-31T12:43:41.863
Check DUR,9853,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:43:41.863,2019-05-31T12:43:41.863
Check Insurance,9853,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:43:41.863,2019-05-31T12:43:41.863
Pack the drugs (Production),9853,Technician-000002,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2930555555555556,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T10:29:04.587,2019-06-04T10:25:58.387
Check for Quality Assurance,9853,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8821944444444445,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-04T10:30:08.105,2019-06-04T10:29:04.587
Pick-up,9853,Technician-000003,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1203611111111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T11:14:12.881,2019-06-05T11:11:31.549
Process drop-off,9854,Technician-000001,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6301736111111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-29T10:03:32.612,2019-05-29T10:02:01.867
Enter prescription details,9854,Technician-000003,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1939027777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-31T12:48:29.349,2019-05-31T12:45:37.427
Check if refill is allowed,9854,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:48:29.349,2019-05-31T12:48:29.349
Check DUR,9854,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:48:29.349,2019-05-31T12:48:29.349
Check Insurance,9854,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:48:29.349,2019-05-31T12:48:29.349
Pack the drugs (Production),9854,Technician-000002,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9933194444444445,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T10:31:27.625,2019-06-04T10:29:04.587
Check for Quality Assurance,9854,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.015388888888889,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-04T10:32:40.733,2019-06-04T10:31:27.625
Pick-up,9854,Technician-000001,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1276666666666666,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T11:16:36.489,2019-06-05T11:13:54.105
Process drop-off,9855,Technician-000002,MXML.EnactmentLog,4,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6239513888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-29T10:05:09.726,2019-05-29T10:03:39.877
Enter prescription details,9855,Technician-000001,MXML.EnactmentLog,4,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.159173611111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-31T12:49:14.197,2019-05-31T12:46:27.276
Check if refill is allowed,9855,Pharmacy System-000001,MXML.EnactmentLog,4,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:49:14.197,2019-05-31T12:49:14.197
Check DUR,9855,Pharmacy System-000001,MXML.EnactmentLog,4,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:49:14.197,2019-05-31T12:49:14.197
Check Insurance,9855,Pharmacy System-000001,MXML.EnactmentLog,4,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:49:14.197,2019-05-31T12:49:14.197
Pick-up,9855,Technician-000001,MXML.EnactmentLog,4,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9874097222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T10:32:37.793,2019-06-04T10:30:15.606
Process drop-off,9856,Technician-000003,MXML.EnactmentLog,4,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6044791666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-29T10:09:44.871,2019-05-29T10:08:17.826
Enter prescription details,9856,Technician-000003,MXML.EnactmentLog,4,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1760972222222221,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-31T12:53:27.193,2019-05-31T12:50:37.835
Check if refill is allowed,9856,Pharmacy System-000001,MXML.EnactmentLog,4,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:53:27.193,2019-05-31T12:53:27.193
Check DUR,9856,Pharmacy System-000001,MXML.EnactmentLog,4,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:53:27.193,2019-05-31T12:53:27.193
Check Insurance,9856,Pharmacy System-000001,MXML.EnactmentLog,4,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:53:27.193,2019-05-31T12:53:27.193
Pick-up,9856,Technician-000001,MXML.EnactmentLog,4,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.82525,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T10:34:36.629,2019-06-04T10:32:37.793
Process drop-off,9857,Technician-000002,MXML.EnactmentLog,5,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5726736111111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-29T10:09:58.844,2019-05-29T10:08:36.379
Enter prescription details,9857,Technician-000002,MXML.EnactmentLog,5,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.010361111111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-31T12:54:28.273,2019-05-31T12:52:02.781
Check if refill is allowed,9857,Pharmacy System-000001,MXML.EnactmentLog,5,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:54:28.273,2019-05-31T12:54:28.273
Contact Doctor about refill,9857,Technician-000003,MXML.EnactmentLog,5,sid-E31F3A7F-28E3-47E5-8BBF-8CF7E1C37E9C,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,2.464319444444445,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T10:39:39.176,2019-06-04T10:33:44.314
Check DUR,9857,Pharmacy System-000001,MXML.EnactmentLog,5,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-06-04T10:39:39.176,2019-06-04T10:39:39.176
Check Insurance,9857,Pharmacy System-000001,MXML.EnactmentLog,5,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-06-04T10:39:39.176,2019-06-04T10:39:39.176
Pack the drugs (Production),9857,Technician-000002,MXML.EnactmentLog,5,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.6232152777777777,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T11:18:45.917,2019-06-05T11:14:52.174
Check for Quality Assurance,9857,Pharmacist-000001,MXML.EnactmentLog,5,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8140972222222222,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-05T11:19:44.532,2019-06-05T11:18:45.917
Pick-up,9857,Technician-000002,MXML.EnactmentLog,5,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0789930555555556,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T15:09:40.394,2019-06-05T15:07:05.019
Process drop-off,9858,Technician-000002,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5745069444444444,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-29T10:14:25.950,2019-05-29T10:13:03.221
Enter prescription details,9858,Technician-000003,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.020736111111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-31T12:58:43.441,2019-05-31T12:56:16.455
Check if refill is allowed,9858,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:58:43.441,2019-05-31T12:58:43.441
Check DUR,9858,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:58:43.441,2019-05-31T12:58:43.441
Check Insurance,9858,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T12:58:43.441,2019-05-31T12:58:43.441
Pack the drugs (Production),9858,Technician-000001,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2350555555555558,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T10:37:34.477,2019-06-04T10:34:36.629
Check for Quality Assurance,9858,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8157777777777777,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-04T10:38:33.213,2019-06-04T10:37:34.477
Pick-up,9858,Technician-000003,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9218958333333332,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T11:16:25.634,2019-06-05T11:14:12.881
Process drop-off,9859,Technician-000001,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6460625,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-29T10:19:41.615,2019-05-29T10:18:08.582
Enter prescription details,9859,Technician-000002,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0091180555555554,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-31T13:02:30.894,2019-05-31T13:00:05.581
Check if refill is allowed,9859,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T13:02:30.894,2019-05-31T13:02:30.894
Check DUR,9859,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T13:02:30.894,2019-05-31T13:02:30.894
Check Insurance,9859,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T13:02:30.894,2019-05-31T13:02:30.894
Pack the drugs (Production),9859,Technician-000002,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.326784722222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T10:42:33.140,2019-06-04T10:39:22.083
Check for Quality Assurance,9859,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7447916666666666,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-04T10:43:26.765,2019-06-04T10:42:33.140
Pick-up,9859,Technician-000001,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1305277777777776,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T11:19:19.285,2019-06-05T11:16:36.489
Process drop-off,986,Technician-000002,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5981388888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-03-29T16:50:54.390,2019-03-29T16:49:28.258
Enter prescription details,986,Technician-000001,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9772777777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-03-29T20:03:28.053,2019-03-29T20:01:07.325
Check if refill is allowed,986,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-03-29T20:03:28.053,2019-03-29T20:03:28.053
Check DUR,986,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-03-29T20:03:28.053,2019-03-29T20:03:28.053
Check Insurance,986,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-03-29T20:03:28.053,2019-03-29T20:03:28.053
Pack the drugs (Production),986,Technician-000001,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0733194444444445,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-01T12:11:37.570,2019-04-01T12:09:03.012
Check for Quality Assurance,986,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.836125,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-01T12:12:37.771,2019-04-01T12:11:37.570
Pick-up,986,Technician-000001,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8947847222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-01T15:55:55.020,2019-04-01T15:53:46.171
Process drop-off,9860,Technician-000001,MXML.EnactmentLog,8,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5881388888888888,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-29T10:21:06.307,2019-05-29T10:19:41.615
Enter prescription details,9860,Technician-000003,MXML.EnactmentLog,8,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.068736111111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-31T13:04:10.868,2019-05-31T13:01:36.970
Check if refill is allowed,9860,Pharmacy System-000001,MXML.EnactmentLog,8,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T13:04:10.868,2019-05-31T13:04:10.868
Check DUR,9860,Pharmacy System-000001,MXML.EnactmentLog,8,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T13:04:10.868,2019-05-31T13:04:10.868
Resolve DUR manually,9860,Pharmacist-000001,MXML.EnactmentLog,8,sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8236527777777777,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-31T13:05:10.171,2019-05-31T13:04:10.868
Check Insurance,9860,Pharmacy System-000001,MXML.EnactmentLog,8,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T13:05:10.171,2019-05-31T13:05:10.171
Pick-up,9860,Technician-000003,MXML.EnactmentLog,8,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0883541666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T10:42:15.899,2019-06-04T10:39:39.176
Process drop-off,9861,Technician-000001,MXML.EnactmentLog,2,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6898055555555554,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-29T10:22:45.639,2019-05-29T10:21:06.307
Enter prescription details,9861,Technician-000003,MXML.EnactmentLog,2,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0763819444444445,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-31T13:06:45.867,2019-05-31T13:04:10.868
Check if refill is allowed,9861,Pharmacy System-000001,MXML.EnactmentLog,2,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T13:06:45.867,2019-05-31T13:06:45.867
Check DUR,9861,Pharmacy System-000001,MXML.EnactmentLog,2,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T13:06:45.867,2019-05-31T13:06:45.867
Resolve DUR manually,9861,Pharmacist-000001,MXML.EnactmentLog,2,sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8047361111111112,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-31T13:07:43.808,2019-05-31T13:06:45.867
Check Insurance,9861,Pharmacy System-000001,MXML.EnactmentLog,2,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T13:07:43.808,2019-05-31T13:07:43.808
Pack the drugs (Production),9861,Technician-000001,MXML.EnactmentLog,2,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.3246180555555556,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T10:43:51.291,2019-06-04T10:40:40.546
Check for Quality Assurance,9861,Pharmacist-000001,MXML.EnactmentLog,2,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7568611111111111,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-04T10:44:45.785,2019-06-04T10:43:51.291
Pick-up,9861,Technician-000002,MXML.EnactmentLog,2,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9643333333333333,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T11:21:04.781,2019-06-05T11:18:45.917
Process drop-off,9862,Technician-000002,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5336458333333334,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-29T10:29:49.587,2019-05-29T10:28:32.742
Enter prescription details,9862,Technician-000001,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9539027777777777,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-31T13:10:59.163,2019-05-31T13:08:41.801
Check if refill is allowed,9862,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-31T13:10:59.163,2019-05-31T13:10:59.163
